  502448 CC(C)=CCC/C(C)=C/C[C@@H]1C[C@]2(CC=C(C)C)C(=O)[C@@](CC=C(C)C)(C(=O)C(C(=O)c3ccc(O)c(O)c3)=C2O)C1(C)C
  502449 CC(C)=CCC/C(C)=C/C[C@@H]1C[C@]2(CC=C(C)C)C(=O)[C@@](CC=C(C)C)(C(=O)C(C(=O)c3ccc(O)c(O)c3)=C2O)[C@@]1(C)CCC=C(C)C
  502450 CC(C)=CCC/C(C)=C/C[C@H]1C[C@]2(C/C=C(\C)CCC=C(C)C)C(=O)[C@@](CC=C(C)C)(C(=O)C(C(=O)c3ccc(O)c(O)c3)=C2O)C1(C)C
  502452 CC(C)=CCC/C(C)=C/C[C@@H]1C[C@@]2(C/C=C(\C)CCC=C(C)C)C(=O)[C@](CC=C(C)C)(C(=O)C(C(=O)c3ccc(O)c(O)c3)=C2O)C1(C)C
  502529 C=C1C(=O)C=C[C@@]2(C)C[C@@H](OC(=O)/C(C)=C\C)[C@H]3C(=C)C(=O)O[C@@H]3[C@@H]1O2
  502574 C/C=C1\CN2[C@H]3C[C@@H]1C(CO)(C(=O)OC)[C@@H]2Cc1c3[nH]c2ccccc12
  502639 CO[C@@]12CC[C@H](O)[C@@](C)(CC[C@@H]3/C(=C\C=C\C(C)(C)O)COC(=O)[C@H]31)C2
  502642 CO[C@@]12CC[C@H](OC(C)=O)[C@@](C)(CC[C@@H]3/C(=C\C=C\C(C)(C)O)COC(=O)[C@H]31)C2
  502734 COC(=O)/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@]12O[C@@H](CC1(C)C)C[C@]2(C)O
  502922 O=C1C=C(/C=C/c2ccc(O)cc2)[C@H]2C(=O)[C@@H]1[C@H](c1ccc(O)cc1)[C@H]2c1cc(O)cc(O)c1
  502944 C=C1CC[C@@H]2CCC3=C(C(=O)[C@H](C3=O)/C(C)=C/[C@@H](O)C1)C2(C)C
  502945 C=C1CC[C@@H]2CCC3=C(C(=O)[C@H](C3=O)/C(C)=C/[C@@H](OC(C)=O)C1)C2(C)C
  502946 C=C1CC[C@@H]2CCC3=C(C(=O)[C@H]([C@H]3O)[C@@]3(C)O[C@@H]3[C@@H](O)C1)C2(C)C
  502947 C=C1CC[C@@H]2CC[C@H](O)[C@@](O)(C(=O)C/C(C)=C/[C@@H](O)C1)C2(C)C
  502972 C=C1CC[C@@H]2CC[C@@H](O)[C@@](O)(C(=O)C/C(C)=C/[C@@H](O)C1)C2(C)C
  502973 C=C1CC[C@@H]2CCC3=C([C@@H](C/C(C)=C/[C@@H](O)C1)OC3=O)C2(C)C
  503007 CC(=O)C[C@@H]1OCC2=C1[C@H](/C=C/OC(=O)C=C(C)C)[C@@]1(C)CC[C@@H](C(C)(C)O)[C@@H]2C1
  503008 CC(=O)C[C@@H]1OCC2=C1[C@H](/C=C/OC(=O)C=C(C)C)[C@@]1(C)CC[C@H](C(C)(C)O)[C@@H]2C1
  503030 CC(=O)C[C@@H]1OC(=O)C2=C1[C@H](/C=C/OC(=O)C=C(C)C)[C@@]1(C)CC[C@H](C(C)(C)O)[C@@H]2C1
  503116 C=C1[C@]2(C)CC[C@@]1(C)c1cc(Br)c(C)cc1O2
  503155 C/C(=C/CC[C@@]1(C)[C@@H]2CC[C@@H](C2)[C@@]1(C)O)CO
  503156 C/C(=C/CC[C@@]1(C)C2CC[C@@](C)(C2)[C@@H]1O)CO
  503158 C/C(=C/CC[C@@]1(C)[C@H]2CC[C@]1(C)[C@H](O)C2)CO
  503159 C/C(=C/CC[C@]1(C)[C@H]2CC[C@]1(C)[C@@H](O)C2)CO
  503174 C/C(=C/CC[C@]1(C)C2C[C@H]3[C@@H](C2)C31C)CO
  503175 C=C1[C@H]2CC[C@H](C2)[C@@]1(C)CC/C=C(/C)CO
  503177 CC1(CCC=C(CO)CO)C2CC3C(C2)C31C
  503178 C=C1[C@H]2CC[C@H](C2)[C@]1(C)CCC=C(CO)CO
  503223 C=C1C(=O)O[C@H]2/C=C(\C)[C@]3(O)CC[C@](C)(C[C@@H](OC(=O)/C(C)=C/C)[C@@H]12)O3
  503230 C=C1C[C@@H](O)[C@H](O)[C@]2(C)CC[C@@H](C(C)C)[C@@H](O)[C@@H]1O2
  503321 C/C=C/C=C/C(=O)[C@@H]1[C@@H]([C@@H]2OC(=O)C(C)=C2O)[C@H]2/C(=C(O)\C=C\C=C\C)C(=O)[C@]1(C)C(=O)[C@@]2(C)O
  503344 C=C(C)[C@@H]1CCC2=C[C@@H](OC2=O)[C@@H](C(=C)C)c2cc(C(=O)OC)c(o2)C1
  503345 CC(C)=CCC/C(C)=C/C[C@H]1C[C@]2(CC=C(C)C)C(=O)[C@@](CC=C(C)C)(C(=O)C(C(=O)c3ccc(O)c(O)c3)=C2O)[C@]1(C)CCC=C(C)C
  503359 C/C=C/C=C/C(O)=C1\C(=O)[C@]2(C)C(=O)[C@@](C)(O)[C@H]1C[C@@H]2OCCCC
  503360 C/C=C/C=C/C(O)=C1\C(=O)[C@]2(C)C(=O)[C@@](C)(O)[C@H]1C[C@@H]2OCC
  503361 C/C=C/CC/C(O)=C1\C(=O)[C@]2(C)C(=O)[C@@](C)(O)[C@H]1C[C@@H]2OCC
  503466 CC(=O)O[C@@H]1[C@@H](O)[C@@H]2O[C@@H]([C@H](C)CCC[C@H](C)[C@@H]3CC=C(C)[C@H]4CCC(C)=C[C@H]43)OC[C@@H](O2)[C@H]1O
  503467 CC(=O)O[C@@H]1[C@H]2CO[C@H]([C@H](C)CCC[C@H](C)[C@@H]3CC=C(C)[C@H]4CCC(C)=C[C@H]43)O[C@H](O2)[C@H](O)[C@H]1O
  503577 CC(C)/C=C/C=C1/COC(=O)[C@@H]2[C@@H]1CC[C@@]1(C)C[C@]2(O)CC[C@@H]1O
  503676 O=C1OC[C@@H](O)[C@H]([C@@H]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)c4c3C(=O)O[C@H]2[C@@H]4O)OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O
  503677 O=C1OC[C@@H](O)[C@H]([C@@H]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)c4c3C(=O)O[C@H]2[C@H]4O)OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O
  503703 C/C=C1/[C@@H](OC)O[C@@H]2C[C@H]1C[C@H]1c3c(c4cc(O)ccc4n32)CCN1C
  503717 C/C=C1\[C@@H]2C[C@H]3c4c(c5cc(O)ccc5n4[C@@H](C2)O[C@H]1OC)CCN3C
  504178 CC(=O)OCC(O)(C(Cc1cc(O)c(C)cc1O)OC(C)=O)C12CCC(C)(CC(/C=C(\C)CCC=C(C)C)O1)O2
  504322 CC[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](Oc1cc(C)c2ccccc2n1)c1ccnc2ccc(OC)cc12
  504334 C=C[C@H]1C[N+]2(Cc3ccccc3)CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.[Cl-]
  504361 C/C=C1\CN2[C@H]3C[C@H]1C(C(=O)OC)[C@@H]2Cc1c3n(C)c2ccc(OC)cc12
  504378 CCCCCCCCCCCC[C@@H]1OCO[C@H](CCC[C@H](O)CCCCC[C@@H](O)CC2=C[C@H](C)OC2=O)[C@@H]2CC[C@@H]1O2
  504394 CC(=O)O[C@H]1C[C@H]2[C@@H](O)[C@@H]3[C@](O)(COC(=O)c4ccccc4)[C@@H](OC(C)=O)C[C@H](OC(C)=O)[C@@]3(C)[C@@H](OC(C)=O)[C@H](OC(C)=O)C(=C1C)C2(C)C
  504397 C/C=C1/CN2[C@H]3C[C@H]1C(O)(C(=O)OC)[C@@H]2Cc1c3[nH]c2ccccc12
  504408 CC(=O)O[C@H]1C[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@](O)(CO)[C@@H](OC(C)=O)C[C@H](OC(C)=O)[C@@]3(C)[C@@H](OC(C)=O)[C@H](OC(C)=O)C(=C1C)C2(C)C
  504455 NC12CC3CC(CC(C3)C1)C2.O=S(=O)(O)O
  504776 CO[C@@H]1/C=C(\C)C[C@@H](/C=C/C=C/Br)OC(=O)[C@@H](C)[C@]2(O)C[C@@H](O[C@@H]3O[C@@H](C)[C@H](OC)[C@@H](O)[C@H]3OC)[C@H](C)[C@@H](C1)O2
  504960 C=C1[C@H](OC(C)=O)[C@@H](OC(=O)c2ccccc2)[C@@H](OC(=O)c2cccnc2)C(C)(C)[C@H]2O[C@](O)([C@H](C)C2=O)[C@@]2(OC(C)=O)C[C@H](C)[C@H](OC(C)=O)[C@@H]2[C@H]1OC(C)=O
  504962 C=C1[C@H](OC(C)=O)[C@@H](OC(=O)c2ccccc2)[C@@H](OC(C)=O)C(C)(C)[C@H]2O[C@](O)([C@H](C)C2=O)[C@@]2(OC(C)=O)C[C@H](C)[C@H](OC(C)=O)[C@@H]2[C@H]1OC(C)=O
  505155 O=C1CCC[C@@H]2C[C@H](C[C@](O)(/C=C/c3ccccc3)O2)c2c(cc(O)c3c2O[C@H](c2ccccc2)CC3=O)O1
  505156 O=C1CCC[C@@H]2C[C@H](C[C@](O)(/C=C/c3ccccc3)O2)c2c(cc(O)c(C(=O)/C=C/c3ccccc3)c2O)O1
  505165 C/C=C/CCCC/C=C/CCCCC(=O)O[C@@H]1[C@@H](O)[C@@]2(CCC(C)C(O)C(C)C/C=C/c3ccccc3)O[C@H](C(=O)O)[C@@](O)(C(=O)O)[C@]1(C(=O)O)O2
  505167 CCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@]2(CCCC(OC(C)=O)C(C)C/C=C/c3ccccc3)O[C@H](C(=O)O)[C@@](O)(C(=O)O)[C@]1(C(=O)O)O2
  505168 CCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@]2(CCCC(OC(C)=O)C(C)C/C=C/c3ccccc3)O[C@H](C(=O)O)[C@@](O)(C(=O)O)[C@]1(C(=O)O)O2
  505190 COc1c(C)c(O)c2c(c1O)[C@@H](CO)N1[C@@H]3[C@H]2N2CCO[C@H]2[C@@H]2C[C@H]([C@H]1O)N(C)[C@H]32
  505178 CC(=O)O[C@H]1C(=O)[C@]2(CO)[C@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](O)C(C)=C1C2(C)C
  505179 Oc1ccc([C@H]2Oc3c(c(O)cc(O)c3[C@H]3c4c(O)cc5c(c4O[C@H](c4ccc(O)cc4)[C@@H]3O)[C@H]3c4c(O)cc(O)cc4O[C@@](c4ccc(O)cc4)(O5)[C@@H]3O)C[C@@H]2O)cc1
  505187 COC1=C(C)C(=O)C2=C(C1=O)[C@@H](CO)N1[C@H]3[C@H]4N[C@H](C[C@H]4[C@@H]4OCCN4[C@@H]23)[C@H]1C#N
  505188 COC1=C(C)C(=O)C2=C(C1=O)[C@@H](CO)N1[C@H]3[C@H]4N[C@H](C[C@H]4[C@@H]4OCCN4[C@@H]23)[C@@H]1O
  505189 COc1c(C)c(O)c2c(c1O)[C@@H](CO)N1[C@@H]3[C@H]2N2CCO[C@H]2[C@@H]2C[C@H]([C@H]1C#N)N(C)[C@H]32
  505203 COc1c(C)c(OC)c2c(c1OC)[C@@H](CO)N1[C@@H]3[C@H]2N2CCO[C@H]2[C@@H]2C[C@H]([C@H]1C#N)N(C)[C@H]32
  505204 COC1=C(C)C(=O)C2=C(C1=O)[C@@H](CO)N1[C@H]3[C@@H]4[C@@H](C[C@H]([C@H]1C#N)N4C)[C@H](C#N)N(CCO)[C@@H]23
  505206 CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)c3ccc([C@@H](C4N=N4)C(F)(F)F)cc3)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
  505207 CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)COc3ccc(C(C4N=N4)C(F)(F)F)cc3[N+](=O)[O-])C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
  505374 CC(=O)O/C=C1/CC/C=C(\C)C[C@@H]2OC(=O)[C@H]1[C@H]2[C@@H](C)CCC=C(C)C
  505495 CC(=O)O[C@@]1(C)CC[C@@H](C(C)C)[C@@H]2C3OC(C[C@@]4(C)CCC[C@]3(C)O4)[C@@H]21
  505497 CC(C)[C@@H]1CC[C@](C)(O)[C@H]2C3C[C@@]4(C)CCC[C@](C)(O4)C(O3)[C@@H]12
  505544 C=C(C)[C@H]1c2cc(C(=O)OC)c(o2)C[C@H](C(C)C)[C@H]2O[C@H]2C2=C[C@H]1OC2=O
  505563 C/C=C1\CN2[C@H]3C[C@H]1[C@H](CO)[C@@H]2Cc1c3[nH]c2ccccc12
  506133 CC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C([C@@H](O)C(=O)[C@]12C)C3(C)C
  506134 C/C=C(\C)C(=O)N[C@@H](c1ccccc1)[C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@@H](O)[C@@]3(C)C(=O)C(=O)C(=C1C)C2(C)C
  506283 C#C/C=C\C[C@@H]1O[C@H]2C[C@@H]1O[C@H](CC)[C@@H](Br)C[C@@H]2Cl
  506350 C/C=C(\C)C(=O)N[C@@H]1CCCN1C(=O)[C@@H]1[C@@H](c2ccccc2)[C@]2(c3ccc(OC)cc3)Oc3cc(OC)cc(OC)c3[C@@]1(O)[C@@H]2O
  506440 OC[C@H]1O[C@@H](n2cnc3c(NC45CC6CC(CC(C6)C4)C5)nc(N4CCCC4)nc32)[C@H](O)[C@@H]1O
  506447 OC1(C#Cc2ccc(OCc3ccccc3)cc2)CN2CCC1CC2
  506448 COc1ccc(COc2ccc(C#CC3(O)CN4CCC3CC4)cc2)cc1OC
  506449 CCCCCCOc1ccc(C#CC2(O)CN3CCC2CC3)cc1
  506450 CCOc1ccc(C#CC2(O)CN3CCC2CC3)cc1
  506451 CC(=O)c1ccc(C#CC2(O)CN3CCC2CC3)s1
  506452 Cc1ccc(N)cc1C#CC1(O)CN2CCC1CC2
  506454 CCOC(=O)Cc1ccc(C#CC2(O)CN3CCC2CC3)cc1
  506455 OC1(C#Cc2ccc3cc[nH]c3c2)CN2CCC1CC2
  506456 Nc1ccc(C#CC2(O)CN3CCC2CC3)cn1
  506457 OC1(C#Cc2ccc(Cl)nc2)CN2CCC1CC2
  506458 COC(=O)c1ccc(N)c(C#CC2(O)CN3CCC2CC3)c1
  506459 OC[C@H]1CC2CCN1C[C@@H]2C#Cc1ccc(-c2ccccc2)cc1
  506460 OC[C@@H]1CC2CCN1C[C@@H]2C#Cc1ccc(-c2ccccc2)cc1
  506461 OC[C@H]1CC2CCN1C[C@@H]2C#Cc1ccc2ccccc2c1
  506462 OC[C@@H]1CC2CCN1C[C@@H]2C#Cc1ccc2ccccc2c1
  506463 OC[C@H]1CC2CCN1C[C@@H]2C#Cc1cnc2ccccc2c1
  506465 CCOC(=O)c1ccc(C#C[C@H]2CN3CCC2C[C@@H]3CO)cc1
  506466 CCOC(=O)c1ccc(C#C[C@H]2CN3CCC2C[C@H]3CO)cc1
  506467 OC[C@H]1CC2CCN1C[C@@H]2C#Cc1ccc(OCc2ccccc2)cc1
  506468 OC[C@@H]1CC2CCN1C[C@@H]2C#Cc1ccc(OCc2ccccc2)cc1
  506469 CCOC(=O)Cc1ccc(C#C[C@H]2CN3CCC2C[C@H]3CO)cc1
  506470 O=C(O)c1cc(C#CC2(O)CN3CCC2CC3)ccc1O
  506471 OC1(C#Cc2cnccn2)CN2CCC1CC2
  506472 Cc1cc(C)cc(C#CC2(O)CN3CCC2CC3)c1
  506473 OC[C@@H]1CC2CCN1C[C@@H]2C#Cc1ccccc1
  506474 OC[C@@H]1CC2CCN1C[C@@H]2C#Cc1cnc2ccccc2c1
  506476 CCOC(=O)Cc1ccc(C#C[C@H]2CN3CCC2C[C@@H]3CO)cc1
  506904 CCOC(=O)c1ccc(C#CC2(O)CN3CCC2CC3)cc1
  506872 C(=C1\CN2CCC1CC2)\c1ccccc1
  506873 C(=C1\CN2CCC1CC2)\c1ccc(-c2ccccc2)cc1
  506874 C(=C1\CN2CCC1CC2)\c1ccc2ccccc2c1
  506875 O=Cc1ccc(/C=C2\CN3CCC2CC3)cc1
  506890 C(=C1/CN2CCC1CC2)\c1ccc(C2OCCO2)cc1
  506891 C(=C1\CN2CCC1CC2)\c1ccc(C2OCCO2)cc1
  506892 c1ccc(CC2CN3CCC2CC3)cc1
  506893 COc1ccc2cc(C3=CN4CCC3CC4)ccc2c1
  506905 OC1(C#Cc2cccnc2)CN2CCC1CC2
  506906 c1ccc2cc(CC3CN4CCC3CC4)ccc2c1
  506907 CC(C)OC(=O)c1ccc(C2=CN3CCC2CC3)cc1
  506908 CC(C)(C)[Si](C)(C)Oc1ccc(C2=CN3CCC2CC3)cc1
  506914 C1=C(c2ccc(OCc3ccccc3)cc2)C2CCN1CC2
  506915 C1=C(c2ccc3ccccc3c2)C2CCN1CC2
  506916 C1=C(c2cnc3ccccc3c2)C2CCN1CC2
  506917 O=C(O)c1ccc(C#CC2(O)CN3CCC2CC3)cc1
  506918 Oc1ccc(C#CC2(O)CN3CCC2CC3)cc1
  506919 COc1ccc(C#CC2(O)CN3CCC2CC3)cc1
  506920 OC[C@H]1CC2CCN1C[C@@H]2C#Cc1ccccc1
  506962 OC[C@H]1O[C@H](CN[C@H]2C[C@@H]3CC[C@@H]2C3)[C@@H](O)[C@@H]1O
  506979 OC[C@H]1O[C@H](CN[C@@H]2C[C@@H]3CC[C@@H]2C3)[C@@H](O)[C@@H]1O
  507333 CC1(C)CC(C23C=CC(CO)(CCC2)OO3)CCC1Br
  507357 CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@@](CC=C(C)C)(CC3=C[C@H]4[C@H](CC3)[C@](C)(OO)CC[C@@H]4C(C)C)C(=O)[C@]1(C(=O)C(C)C)C2=O
  507598 CN(C)C12CCNC([C@H](c3ccccc3)C1)[C@H](c1ccccc1)C2
  507659 c1ccc([C@@H]2CC3(N4CCCC4)CCNC2[C@H](c2ccccc2)C3)cc1
  507718 C=C1c2[nH]c3ccccc3c2CN2CC[C@H]1/C(=C\C)C2
  507726 CCCCCC/C=C/[C@H]1C2CC(N=N2)[C@@H]1C/C=C\CCCC(=O)O
  507785 c1ccc([C@@H]2CC3(N4CCCCC4)CCNC2[C@H](c2ccccc2)C3)cc1
  507786 CN(C)C12CCNC([C@H](c3ccc(Cl)cc3)C1)[C@H](c1ccc(Cl)cc1)C2
  507787 Clc1ccc([C@@H]2CC3(N4CCCC4)CCNC2[C@H](c2ccc(Cl)cc2)C3)cc1
  507788 Clc1ccc([C@@H]2CC3(N4CCCCC4)CCNC2[C@H](c2ccc(Cl)cc2)C3)cc1
  507789 CCOC(=O)CN1CCC2(N(C)C)CC(c3ccc(Cl)cc3)C1C(c1ccc(Cl)cc1)C2
  507845 CCOC(=O)CN1CCC2(N3CCCCC3)CC(c3ccc(Cl)cc3)C1C(c1ccc(Cl)cc1)C2
  507846 OCCN1CCC2(N3CCCCC3)CC(c3ccc(Cl)cc3)C1C(c1ccc(Cl)cc1)C2
  507847 O=C(O)CN1CCC2(N3CCCCC3)CC(c3ccc(Cl)cc3)C1C(c1ccc(Cl)cc1)C2
  507848 CN(C)C12CCN(CC(N)=O)C(C(c3ccc(Cl)cc3)C1)C(c1ccc(Cl)cc1)C2
  507899 NC(=O)CN1CCC2(N3CCCC3)CC(c3ccc(Cl)cc3)C1C(c1ccc(Cl)cc1)C2
  507900 NC(=O)CN1CCC2(N3CCCCC3)CC(c3ccc(Cl)cc3)C1C(c1ccc(Cl)cc1)C2
  507901 CN(C)C12CCN(CCN)C(C(c3ccc(Cl)cc3)C1)C(c1ccc(Cl)cc1)C2
  507902 NCCN1CCC2(N3CCCC3)CC(c3ccc(Cl)cc3)C1C(c1ccc(Cl)cc1)C2
  507911 O=C(NC1CC2CCC1C2)Oc1cccc(-c2ccccc2)c1
  507912 O=C(NC12CC3CC(CC(C3)C1)C2)Oc1cccc(-c2ccccc2)c1
  507943 CN1CC2CC1CN2c1ccc(N/C=C2\C(=O)NC(=O)c3ccc(I)cc32)cc1
  507960 NCCN1CCC2(N3CCCCC3)CC(c3ccc(Cl)cc3)C1C(c1ccc(Cl)cc1)C2
  507961 CN(C)C12CCNC(C(c3ccc(Cl)c(Cl)c3)C1)C(c1ccc(Cl)c(Cl)c1)C2
  507962 Clc1ccc(C2CC3(N4CCCC4)CCNC2C(c2ccc(Cl)c(Cl)c2)C3)cc1Cl
  507963 Clc1ccc(C2CC3(N4CCCCC4)CCNC2C(c2ccc(Cl)c(Cl)c2)C3)cc1Cl
  508100 Cc1ccc(C2CC3(N(C)C)CCNC2C(c2ccc(C)cc2)C3)cc1
  508101 COc1ccc(C2CC3(N(C)C)CCNC2C(c2ccc(OC)cc2)C3)cc1
  508102 CN(C)C12CCNC(C(c3ccc(C(F)(F)F)cc3)C1)C(c1ccc(C(F)(F)F)cc1)C2
  508103 CN(C)C12CCNC(C(c3ccc(Br)cc3)C1)C(c1ccc(Br)cc1)C2
  508104 CN(C)C12CCNC(C(c3cccc4ccccc34)C1)C(c1cccc3ccccc13)C2
  508276 CN(C)C12CCNC(C(c3ccc(F)cc3)C1)C(c1ccc(F)cc1)C2
  508333 CC(C)[C@@H](C(=O)N1CC2CCC(CC2)C1)n1cc(-c2ccc(S(N)(=O)=O)cc2)nn1
  508856 O=c1ccc2cnc(Nc3ccccc3)nc2n1[C@H]1C[C@H]2CC[C@H]1C2
  509091 C=C[C@@H]1[C@H]2C=C(C(=O)O)C[C@]1(N(C)C)c1ccc(=O)[nH]c1C2
  509092 C=C[C@@H]1[C@H]2C=C(C(=O)O)C[C@]1(NC)c1ccc(=O)[nH]c1C2
  509093 C=C[C@@H]1[C@H]2C=C(CO)C[C@]1(N)c1ccc(=O)[nH]c1C2
  509164 CCN(CC)CCOc1ccc(Nc2ncc3ccc(=O)n([C@H]4C[C@H]5CC[C@H]4C5)c3n2)cc1
  509225 CN1CCN(c2ccc(Nc3ncc4ccc(=O)n([C@H]5C[C@H]6CC[C@H]5C6)c4n3)cc2)CC1
  509320 CCC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(N)c3[C@H](C1)C2
  510056 CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)NC(=O)C12CC3CC(CC(C3)C1)C2
  510057 CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)NC(=O)C1C2CC3CC(C2)CC1C3
  510101 N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)NC(=O)C12CC3CC(CC(C3)C1)C2
  510201 N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)NC(=O)C1C2CC3CC(C2)CC1C3
  510323 C[C@H]1[C@H]2Cc3ccc(C(=O)N(C)CCc4ccc(-c5ccccc5)cc4)cc3[C@@]1(C)CCN2CC1CC1
  510356 COc1cccc2oc3cc4c(c(O)c3c(=O)c12)[C@@H]1C[C@@H](O)C[C@](C)(O4)O1
  510357 COc1cccc2oc3cc4c(c(O)c3c(=O)c12)C1CCCC(C)(O4)O1
  510463 CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2ccc(Cl)c(C)c21
  510464 CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(C(F)(F)F)ccc21
  510532 CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(C(C)C)ccc21
  510533 C=CCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(Br)ccc21
  510534 CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(Oc3ccc(F)c(Cl)c3)ccc21
  510535 C=CCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(Br)ccc21
  510619 CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(Br)ccc21
  510620 CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(Sc3ccccc3)ccc21
  510621 CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2c(OC)ccc(OC)c21
  510622 C=CCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2c(OC)ccc(OC)c21
  510802 CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(F)c(-n3cccc3)cc21
  510803 CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2ccc(F)cc21
  510867 CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2ccc(OC)cc21
  510868 CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2ccc(OCC)cc21
  510869 CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2ccc(Sc3ccccc3)cc21
  510931 CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2ccc(S(=O)(=O)c3ccccc3)cc21
  510932 CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2ccc([S+]([O-])c3ccccc3)cc21
  510933 CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(-c3ccccc3)ccc21
  510944 C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)NC12CC3CC(CC(C3)C1)C2)C(=O)CO
  511009 CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(/C=C/c3ccc(OC)cc3)ccc21
  511139 COc1cccc2c3c(=O)n([C@@H]4C(C)(C)[C@@H]5CC[C@@]4(C)C5)ccc3n(CCN3CCOCC3)c12
  511173 N[C@@H](CNC(=O)N[C@@H](CSSCC(=O)C(=O)NC12CC3CC(CC(C3)C1)C2)C(=O)NCC(=O)O)C(=O)O
  511606 C[C@H](O)/C=C/[C@](C)(O)[C@H]1CC[C@H]2C3=CC(=O)[C@H]4CC(=CC[C@H](O)C4)[C@H]3CC[C@]12C
  511607 C[C@@H](O)/C=C/[C@](C)(O)[C@H]1CC[C@H]2C3=CC(=O)[C@H]4CC(=CC[C@H](O)C4)[C@H]3CC[C@]12C
  511608 C/C(=C\[C@H](O)[C@H](C)O)[C@H]1CC[C@H]2C3=CC(=O)[C@H]4CC(=CC[C@H](O)C4)[C@H]3CC[C@]12C
  511609 C/C(=C\[C@@H](O)[C@H](C)O)[C@H]1CC[C@H]2C3=CC(=O)[C@H]4CC(=CC[C@H](O)C4)[C@H]3CC[C@]12C
